year,team,player,position_raw,position_primary_code,position_primary_label,salary_usd,war,position_code,position_label,n_positions,salary_split,war_split
2025,CHW,Fraser Ellard,lhp,lhp,LHP,763375,0,lhp,LHP,1,763375,0
2025,NYY,Clayton Beeter,rhp,rhp,RHP,763325,0.2,rhp,RHP,1,763325,0.2
2025,CLE,Kyle Manzardo,1b,1b,1B,763200,1.2,1b,1B,1,763200,1.2
2025,HOU,Zach Dezenzo,3b,3b,3B,763200,0.1,3b,3B,1,763200,0.1
2025,NYY,Brent Headrick,lhp,lhp,LHP,763125,0.1,lhp,LHP,1,763125,0.1
2025,SDP,Sean Reynolds,rhp,rhp,RHP,763100,-0.3,rhp,RHP,1,763100,-0.3
2025,SEA,Jackson Kowar,rhp,rhp,RHP,763000,-0.2,rhp,RHP,1,763000,-0.2
2025,MIA,Matt Mervis,1b,1b,1B,763000,-0.4,1b,1B,1,763000,-0.4
2025,TOR,Will Wagner,2b,2b,2B,763000,-0.3,2b,2B,1,763000,-0.3
2025,MIA,Anthony Veneziano,lhp,lhp,LHP,762925,-0.2,lhp,LHP,1,762925,-0.2
2025,CLE,Joey Cantillo,lhp,lhp,LHP,762800,1.5,lhp,LHP,1,762800,1.5
2025,NA,Blake Walston,lhp,lhp,LHP,762700,NA,lhp,LHP,1,762700,NA
2025,TBR,Hunter Bigge,rhp,rhp,RHP,762700,-0.2,rhp,RHP,1,762700,-0.2
2025,CHW,Brooks Baldwin,2b,2b,2B,762625,-0.2,2b,2B,2,381312.5,-0.1
2025,CHW,Brooks Baldwin,3b,2b,2B,762625,-0.2,3b,3B,2,381312.5,-0.1
2025,CHW,Bryan Ramos,3b,3b,3B,762625,0,3b,3B,1,762625,0
2025,NA,Prelander Berroa,rhp,rhp,RHP,762625,NA,rhp,RHP,1,762625,NA
2025,DET,Dillon Dingler,c,c,C,762600,4.1,c,C,1,762600,4.1
2025,CHC,Ben Brown,rhp,rhp,RHP,762500,1.1,rhp,RHP,2,381250,0.55
2025,CHC,Ben Brown,s,rhp,RHP,762500,1.1,s,SS,2,381250,0.55
2025,MIA,Griffin Conine,of,of,OF,762500,0,of,OF,1,762500,0
2025,TEX,Jack Leiter,rhp,rhp,RHP,762500,2.2,rhp,RHP,2,381250,1.1
2025,TEX,Jack Leiter,s,rhp,RHP,762500,2.2,s,SS,2,381250,1.1
2025,MIA,Lake Bachar,rhp,rhp,RHP,762500,0.1,rhp,RHP,1,762500,0.1
2025,LAD,Ben Casparius,rhp,rhp,RHP,762500,1.3,rhp,RHP,1,762500,1.3
2025,LAD,Edgardo Henriquez,rhp,rhp,RHP,762500,0.3,rhp,RHP,1,762500,0.3
2025,MIN,Mickey Gasper,1b,1b,1B,762450,-0.7,1b,1B,1,762450,-0.7
2025,WSN,José Tena,ss,ss,SS,762400,0,ss,SS,1,762400,0
2025,MIL,Abner Uribe,rhp,rhp,RHP,762200,1.7,rhp,RHP,1,762200,1.7
2025,TBR,Curtis Mead,3b,3b,3B,762200,0.1,3b,3B,2,381100,0.05
2025,TBR,Curtis Mead,1b,3b,3B,762200,0.1,1b,1B,2,381100,0.05
2025,WSN,Eduardo Salazar,rhp,rhp,RHP,762200,-0.5,rhp,RHP,1,762200,-0.5
2025,BAL,Chayce McDermott,rhp,rhp,RHP,762200,-0.4,rhp,RHP,1,762200,-0.4
2025,CHW,Jacob Amaya,2b,2b,2B,762125,-0.8,2b,2B,2,381062.5,-0.4
2025,CHW,Jacob Amaya,ss,2b,2B,762125,-0.8,ss,SS,2,381062.5,-0.4
2025,SEA,Ryan Bliss,ss,ss,SS,762100,0,ss,SS,1,762100,0
2025,BOS,Chris Murphy,lhp,lhp,LHP,762000,-0.2,lhp,LHP,1,762000,-0.2
2025,COL,Jordan Beck,of,of,OF,762000,0.9,of,OF,1,762000,0.9
2025,COL,Angel Chivilli,rhp,rhp,RHP,762000,-0.7,rhp,RHP,1,762000,-0.7
2025,COL,Bradley Blalock,rhp,rhp,RHP,762000,-1,rhp,RHP,1,762000,-1
2025,NA,Jeff Criswell,rhp,rhp,RHP,762000,NA,rhp,RHP,1,762000,NA
2025,COL,Luis Peralta,lhp,lhp,LHP,762000,-0.7,lhp,LHP,1,762000,-0.7
2025,COL,Seth Halvorsen,rhp,rhp,RHP,762000,-0.3,rhp,RHP,1,762000,-0.3
2025,WSN,Dylan Crews,rf,rf,RF,761800,0.2,rf,RF,1,761800,0.2
2025,TBR,Mason Montgomery,lhp,lhp,LHP,761800,0.3,lhp,LHP,1,761800,0.3
2025,SEA,Troy Taylor,rhp,rhp,RHP,761700,-0.2,rhp,RHP,1,761700,-0.2
2025,CIN,Blake Dunn,of,of,OF,761500,0.1,of,OF,1,761500,0.1
2025,NA,Julian Aguiar,rhp,rhp,RHP,761500,NA,rhp,RHP,1,761500,NA
2025,CIN,Jacob Hurtubise,rhp,rhp,RHP,761500,-0.1,rhp,RHP,1,761500,-0.1
2025,MIA,Graham Pauley,3b,3b,3B,761500,1,3b,3B,1,761500,1
2025,NA,Rhett Lowder,rhp,rhp,RHP,761500,NA,rhp,RHP,2,380750,NA
2025,NA,Rhett Lowder,s,rhp,RHP,761500,NA,s,SS,2,380750,NA
2025,MIA,Javier Sanoja,ss,ss,SS,761500,0.5,ss,SS,2,380750,0.25
2025,MIA,Javier Sanoja,cf,ss,SS,761500,0.5,cf,CF,2,380750,0.25
2025,TEX,Kumar Rocker,rhp,rhp,RHP,761500,0.3,rhp,RHP,2,380750,0.15
2025,TEX,Kumar Rocker,s,rhp,RHP,761500,0.3,s,SS,2,380750,0.15
2025,NA,Ty Madden,rhp,rhp,RHP,761400,NA,rhp,RHP,1,761400,NA
2025,HOU,Luis Contreras,rhp,rhp,RHP,761300,-0.1,rhp,RHP,1,761300,-0.1
2025,MIN,DaShawn Keirsey Jr.,cf,cf,CF,761250,-0.9,cf,CF,1,761250,-0.9
2025,SEA,Carlos Vargas,rhp,rhp,RHP,761200,-0.6,rhp,RHP,1,761200,-0.6
2025,NA,Vinny Capra,3b,3b,3B,761100,NA,3b,3B,2,380550,NA
2025,NA,Vinny Capra,lf,3b,3B,761100,NA,lf,LF,2,380550,NA
2025,MIL,Isaac Collins,lf,lf,LF,761100,2.6,lf,LF,1,761100,2.6
2025,NA,Johnathan Rodriguez,of,of,OF,760900,NA,of,OF,1,760900,NA
2025,DET,Jackson Jobe,rhp,rhp,RHP,760900,0.1,rhp,RHP,2,380450,0.05
2025,DET,Jackson Jobe,s,rhp,RHP,760900,0.1,s,SS,2,380450,0.05
2025,NA,Ky Bush,lhp,lhp,LHP,760800,NA,lhp,LHP,1,760800,NA
2025,CHW,Brandon Eisert,lhp,lhp,LHP,760800,0.1,lhp,LHP,1,760800,0.1
2025,TBR,Kameron Misner,of,of,OF,760700,0.3,of,OF,1,760700,0.3
2025,TEX,Marc Church,rhp,rhp,RHP,760500,0,rhp,RHP,1,760500,0
2025,WSN,Zach Brzykcy,rhp,rhp,RHP,760400,-0.3,rhp,RHP,1,760400,-0.3
2025,NA,Pedro Leon,of,of,OF,760400,NA,of,OF,2,380200,NA
2025,NA,Pedro Leon,ss,of,OF,760400,NA,ss,SS,2,380200,NA
2025,CHW,Sean Burke,rhp,rhp,RHP,760350,0.7,rhp,RHP,2,380175,0.35
2025,CHW,Sean Burke,s,rhp,RHP,760350,0.7,s,SS,2,380175,0.35
2025,SDP,Brandon Lockridge,of,of,OF,760300,0.3,of,OF,1,760300,0.3
2025,WSN,Orlando Ribalta,rhp,rhp,RHP,760300,-0.3,rhp,RHP,1,760300,-0.3
2025,WSN,Cade Cavalli,rhp,rhp,RHP,760200,0.5,rhp,RHP,1,760200,0.5
2025,ATH,Hogan Harris,lhp,lhp,LHP,760000,0.6,lhp,LHP,1,760000,0.6
2025,ATH,Joey Estes,rhp,rhp,RHP,760000,-0.3,rhp,RHP,2,380000,-0.15
2025,ATH,Joey Estes,s,rhp,RHP,760000,-0.3,s,SS,2,380000,-0.15
2025,ATH,Tyler Ferguson,rhp,rhp,RHP,760000,0.3,rhp,RHP,1,760000,0.3
2025,NA,Michel Otanez,rhp,rhp,RHP,760000,NA,rhp,RHP,1,760000,NA
2025,ATH,Jacob Wilson,ss,ss,SS,760000,3.5,ss,SS,1,760000,3.5
2025,ATH,Brett Harris,3b,3b,3B,760000,0.4,3b,3B,1,760000,0.4
2025,MIA,Jhonny Pereda,c,c,C,760000,0,c,C,2,380000,0
2025,MIA,Jhonny Pereda,1b,c,C,760000,0,1b,1B,2,380000,0
2025,ATH,Brady Basso,lhp,lhp,LHP,760000,0.1,lhp,LHP,1,760000,0.1
2025,ATH,Justin Sterner,rhp,rhp,RHP,760000,0.3,rhp,RHP,1,760000,0.3
2025,HOU,Forrest Whitley,rhp,rhp,RHP,760000,-0.2,rhp,RHP,1,760000,-0.2
2025,HOU,Ryan Gusto,rhp,rhp,RHP,760000,0.8,rhp,RHP,1,760000,0.8
2025,ATL,Drake Baldwin,c,c,C,760000,3.1,c,C,1,760000,3.1
2025,NA,Angel Bastardo,rhp,rhp,RHP,760000,NA,rhp,RHP,1,760000,NA
2025,BOS,Kristian Campbell,2b,2b,2B,760000,-0.2,2b,2B,1,760000,-0.2
2025,SDP,Omar Cruz,lhp,lhp,LHP,760000,0,lhp,LHP,1,760000,0
2025,LAD,Jack Dreyer,lhp,lhp,LHP,760000,1.7,lhp,LHP,1,760000,1.7
2025,NYY,J.C. Escarra,c,c,C,760000,0.5,c,C,1,760000,0.5
2025,MIA,Liam Hicks,c,c,C,760000,1,c,C,1,760000,1
2025,LAA,Ryan Johnson,rhp,rhp,RHP,760000,-0.1,rhp,RHP,1,760000,-0.1
2025,SFG,Christian Koss,ss,ss,SS,760000,0.5,ss,SS,1,760000,0.5
2025,NA,Nate Lavender,lhp,lhp,LHP,760000,NA,lhp,LHP,1,760000,NA
2025,WSN,Brad Lord,rhp,rhp,RHP,760000,1.2,rhp,RHP,1,760000,1.2
2025,LAA,Garrett McDaniels,lhp,lhp,LHP,760000,-0.3,lhp,LHP,1,760000,-0.3
2025,ATH,Max Muncy,ss,ss,SS,760000,-0.4,ss,SS,1,760000,-0.4
2025,LAD,Max Muncy,ss,ss,SS,760000,2.9,ss,SS,1,760000,2.9
2025,ATH,Noah Murdock,rhp,rhp,RHP,760000,0,rhp,RHP,1,760000,0
2025,MIL,Chad Patrick,rhp,rhp,RHP,760000,2.6,rhp,RHP,1,760000,2.6
2025,TOR,Alan Roden,of,of,OF,760000,-0.1,of,OF,1,760000,-0.1
2025,NA,Rōki Sasaki,rhp,rhp,RHP,760000,NA,rhp,RHP,2,380000,NA
2025,NA,Rōki Sasaki,s,rhp,RHP,760000,NA,s,SS,2,380000,NA
2025,NYM,Hayden Senger,c,c,C,760000,0,c,C,1,760000,0
2025,CHC,Matt Shaw,3b,3b,3B,760000,1.4,3b,3B,1,760000,1.4
2025,HOU,Cam Smith,rf,rf,RF,760000,1,rf,RF,1,760000,1
2025,CHW,Shane Smith,rhp,rhp,RHP,760000,2.2,rhp,RHP,1,760000,2.2
2025,MIL,Connor Thomas,lhp,lhp,LHP,760000,-0.2,lhp,LHP,1,760000,-0.2
2025,CHW,Mike Vasil,rhp,rhp,RHP,760000,0.4,rhp,RHP,1,760000,0.4
2025,CHC,Gage Workman,ss,ss,SS,760000,-0.2,ss,SS,1,760000,-0.2
